cems_facility_id,year,co2_cems_metric,gross_load_mwh,heat_input_mmbtu,n_units
3132,2023,15045.484509555,19611.11,278957.039,1
3132,2024,12136.92148647,15568.78,225137.808,1
3136,2011,10305285.80910099,11998123.93,110717647.234,2
3136,2012,8905646.78254971,10222266.29,95680331.817,2
3136,2013,11225773.852494825,13285779.73,120607138.81099999,2
3136,2014,10458096.701638486,12317305.129999999,112359465.68900001,2
3136,2015,9042076.971200656,10255388.79,97146021.938,2
3136,2016,9825292.981850356,11019359.89,105560719.815,2
3136,2017,11054482.299696855,12672885.36,118766847.97,2
3136,2018,11495682.130058296,13338898.04,123507053.07,2
3136,2019,10456432.429025475,11875700.0,112341534.237,2
3136,2020,7200848.570863306,7931456.699999999,77364299.749,2
3136,2021,7203387.538552726,8075571.710000001,77391570.91100001,2
3136,2022,4915378.080752055,5556249.71,52809686.81,2
3136,2023,2757678.89986182,3073565.66,29627852.423,2
3136,2024,3014854.88856702,3476235.04,32390942.208,2
3138,2011,609525.6420801451,617847.3,6548645.743000001,3
3138,2012,404456.17255191004,412522.23,4345416.782,3
3138,2013,414522.622991325,431288.82999999996,4453560.676,3
3138,2014,316819.29744307505,328415.81,3403888.875,3
3138,2015,336250.681233255,349269.80000000005,3612622.4020000002,3
3138,2016,573244.04897133,887402.59,9392163.727,3
3138,2017,366719.67333468003,654171.37,6802096.638,3
3138,2018,272621.109979695,472823.01,5056730.85,3
3138,2019,218483.90435385,375655.34,4052516.1059999997,3
3138,2020,341708.42866323004,590803.52,6338136.165,3
3138,2021,197246.73253377,323624.3,3658581.016,3
3138,2022,316121.848171965,533362.57,5863546.8,3
3138,2023,545570.226303915,951670.4299999999,10119566.461,3
3138,2024,420421.35486416996,738526.7,7798174.947000001,3
3140,2011,8441209.045539271,10216796.17,90689779.102,3
3140,2012,5486816.682795045,6531944.51,58949145.354,3
3140,2013,6136300.081987065,7321078.39,65927109.761,3
3140,2014,5557179.090819405,6521872.18,59705202.644,3
3140,2015,4555404.6569184,5346689.53,48942273.787,3
3140,2016,3246348.0208656453,3687718.87,35443761.296000004,3
3140,2017,2444880.48674277,3996580.1100000003,39173868.158999994,3
3140,2018,1700720.643722025,2139793.45,22897721.036,3
3140,2019,2149799.749568685,2905603.48,28615763.787,3
3140,2020,1218152.81176503,2059185.19,19918795.884999998,3
3140,2021,2269220.813675805,2811919.76,27382658.544,3
3140,2022,2733532.649737575,4056572.34,39391281.054000005,3
3140,2023,1664507.4015598502,2979865.37,30504757.277000003,3
3140,2024,2134670.88024267,3670550.61,37112913.671000004,3
3148,2011,454271.34109239,716268.99,7984438.512,2
3148,2012,1035658.3189111201,1749765.46,18708020.967,2
3148,2013,486303.3231375001,794780.8200000001,8795849.05,2
3148,2014,1046908.88255082,1785468.1099999999,18869389.984,2
3148,2015,2491993.725416355,4488379.91,45796099.721,2
3148,2016,2583284.30625639,4668056.76,47607844.046000004,2
3148,2017,731258.43764196,1258203.56,13347001.382,2
3148,2018,513378.48898030503,827505.29,8847376.474,2
3148,2019,279174.87115305,474665.61,5157909.191,2
3148,2020,259619.77726597502,426497.95,4799172.85,2
3148,2021,247646.299672215,403367.83999999997,4593983.441,2
3148,2022,170059.404151935,265266.18,3083124.213,2
3148,2023,383871.67316571,614281.72,7119719.294,2
3148,2024,1584080.0481159901,2693135.64,29286821.181,2
3149,2011,7766883.6896542795,9669879.219999999,83445667.735,2
3149,2012,7159001.806919925,8549004.1,76914687.11500001,2
3149,2013,6278666.817610395,7509370.85,67456542.93900001,2
3149,2014,6063110.41467369,7423587.59,65140628.308,2
3149,2015,5922807.050467605,7145816.73,63633299.209,2
3149,2016,3949079.56986855,4792184.36,42428005.112,2
3149,2017,2596053.8831397155,3024847.96,27891422.117,2
3149,2018,2482748.8135482753,2877280.45,26674118.268,2
3149,2019,1043876.14313775,1207328.94,11215149.264,2
3149,2020,183741.880393575,205830.04,1974068.631,2
3149,2021,1099486.66709877,1371652.87,11812635.638,2
3149,2022,1216741.04865366,1463564.4,13072409.408,2
3149,2023,479743.78047414,640313.5700000001,6494801.630000001,2
3149,2024,1824490.1385549,3116457.8600000003,30652074.726999998,2
3152,2011,1124967.5260645049,0.0,12086440.333999999,6
3152,2012,205791.285788445,0.0,2211009.696,6
3152,2013,46486.098054345,0.0,499440.221,6
3152,2014,130608.782505945,0.0,1403246.46,6
3159,2011,220598.59069062,178227.77000000002,2528065.151,2
3161,2011,522093.70369155006,540822.64,5950370.228,4
3161,2012,88926.75337953001,93399.1,1211086.834,3
3161,2013,65339.38455357,78534.54999999999,889861.368,2
3161,2014,97798.68157797001,103861.92000000001,1331906.814,2
3161,2015,166308.64051195502,243181.63,2761497.321,2
3161,2016,132525.49113861,196280.01,2378190.04,2
3161,2017,38153.123021294996,51271.34999999999,678545.403,2
3161,2018,39884.147213790005,50580.17,635486.0800000001,2
3161,2019,11004.82355253,13541.58,192026.383,2
3161,2020,10129.808239815,13084.400000000001,180277.223,2
3161,2021,13556.088134625,17828.28,241594.513,2
3161,2022,16906.02931887,19801.92,282696.555,2
3161,2023,25702.304638604997,30652.089999999997,446142.603,2
3161,2024,53129.359378245004,67555.99,919474.23,2
3168,2011,0.0,1762.77,23803.3,2
3168,2012,0.0,1632.17,21809.3,2
3168,2013,0.0,2690.61,35552.2,2
3168,2014,0.0,12183.85,149512.5,2
3168,2015,0.0,13483.34,163785.3,2
3168,2016,0.0,597.06,8431.7,2
3168,2017,0.0,2747.16,40431.2,2
3168,2018,0.0,6851.4400000000005,147529.4,2
3168,2019,0.0,916.06,11365.8,2
3168,2020,0.0,210.11,3912.9,2
3168,2021,0.0,677.74,9369.0,2
3168,2022,6163.41489,6650.139999999999,91017.8,2
3168,2023,798.141363,826.5,10865.9,2
3168,2024,248.931564,226.89,3388.0,2
3169,2011,13138.63697784,16918.5,178495.383,1
3169,2012,534.72024018,457.68,7260.204,1
3176,2011,5635.3180075049995,12179.0,104528.193,1
3176,2012,157170.15323778003,370307.39,2915233.6509999996,2
3176,2013,316751.32660695,753325.96,5875266.573000001,2
3176,2014,357005.27962132497,843672.79,6622041.285,2
3176,2015,388699.73713689,925969.88,7209854.395,2
3176,2016,316554.092794545,752218.06,5871678.169,2
3176,2017,248298.84237864002,587193.1000000001,4605653.069,2
3176,2018,238874.50655407502,567389.5800000001,4430765.309,2
3176,2019,49976.525000505004,116870.22,926988.5819999999,2
3176,2020,111911.93370967501,262990.19,2075792.719,2
3176,2021,137317.89003870002,323568.23,2546959.179,2
3176,2022,284901.47465118,676886.93,5284471.669,2
3176,2023,262049.78840815503,625646.8600000001,4860729.007999999,2
3176,2024,276838.60669439996,654847.1000000001,5134834.37,2
3178,2011,1579291.76602143,1870943.94,16967541.519,2
3178,2012,329384.35581844504,373714.39,3538811.4859999996,2
3179,2011,10344592.85420577,11659413.08,109843472.05,3
3179,2012,9005802.650993984,10495729.16,96756252.06199999,3
3179,2013,7307352.311216446,8440474.26,78508531.676,3
3181,2011,747129.4169566351,829268.64,8027561.248,4
3181,2012,1154441.5802536951,1268824.56,12406005.583,4
3181,2013,936117.5990075701,1045222.16,10057566.009,4
3236,2011,1084971.7143562501,1637901.75,20174344.725,3
3236,2012,1141074.166641,1743836.0,21217451.325,3
3236,2013,679215.147445125,1104265.5,12547408.075,3
3236,2014,754332.310728,1198755.25,13852648.525,3
3236,2015,921740.783325,1432833.75,16909885.9,3
3236,2016,869735.564053875,1417831.25,16164082.425,3
3236,2017,813308.883850125,1274578.25,15017963.524999999,3
3236,2018,861976.546826625,1297747.5,15868009.575,3
3236,2019,680768.63371875,1033186.0,12651954.075,3
3236,2020,729970.424543625,1102779.5,13565120.175,3
3236,2021,640477.871673,976097.25,11892647.9,3
3236,2022,462870.48511162493,689056.25,8501686.600000001,3
3236,2023,812736.7222706251,1203894.25,15044626.575,3
3236,2024,638612.5632352501,942300.25,11854907.35,3
3250,2011,102917.14453949999,129080.5,1875889.325,13
3250,2012,77445.725740875,97494.85,1426915.525,13
3250,2013,54324.029490375004,67261.26,957864.925,13
3250,2014,104760.56623194,119041.13,1597024.9249999998,13
3250,2015,97017.97268193001,117283.66,1558835.707,13
3250,2016,89381.32019622,120788.05,1583031.128,13
3250,2017,67132.43752044,82962.64,1154353.7380000001,13
3250,2018,187075.880523,239313.16,3064327.652,11
3250,2019,18994.57421268,26694.0,338888.418,10
3250,2020,4058.231316105,4559.55,62005.218,10
3250,2021,4483.6348566,5877.82,73563.364,2
3250,2022,64598.280633075,97758.35,1125858.416,2
3250,2023,16314.033953715,24140.09,285744.853,2
3250,2024,13143.540312764999,18912.09,220684.924,2
3251,2011,538688.970438375,610323.0,5791283.5,1
3251,2012,222769.958853375,239474.5,2397078.475,1
3264,2011,750520.5289177351,821170.88,8271969.53,5
3264,2012,175925.108140485,209111.49,2131013.324,5
3264,2013,58283.947353660005,71529.01,824119.1,5
3264,2014,336785.200078365,376396.39,3835092.5130000003,5
3264,2015,82944.08875048501,144237.9,1527516.886,3
3264,2016,176079.64438368002,313412.16000000003,3262415.7909999997,3
3264,2017,80733.19453728,138481.51,1476418.999,3
3264,2018,1400931.67082904,3648036.1399999997,25941863.257999998,5
3264,2019,2030127.4015668603,5404309.91,37646989.842,5
3264,2020,2323203.5547260703,6187743.61,43079081.452,5
3264,2021,2269753.27411815,6019375.47,42088449.447000004,5
3264,2022,1839797.333236365,4838013.09,34113923.684,5
3264,2023,2335921.88019282,6185062.57,43323878.265999995,4
3264,2024,2210091.66836601,5797473.17,40989572.399000004,4
3280,2011,1384981.457976465,1659630.1099999999,14879964.174,3
3280,2012,1475665.287180135,1757225.96,15854223.456,3
3280,2013,733737.19183419,840205.45,7883104.806,2
3285,2011,24403.057868415,32410.31,400002.08,1
3285,2012,28213.363688685004,35407.42,460591.477,1
3285,2013,18298.553757945,22799.87,293739.86,1
3285,2014,13769.866279875,17530.41,215499.435,1
3285,2015,15158.077054275002,20766.82,247075.4,1
3285,2016,11166.446724945,15421.99,179565.604,1
3285,2017,14803.883907540001,20400.62,244406.811,1
3285,2018,13298.500211355,15992.04,193925.723,1
3285,2019,8150.969228055001,8573.27,128256.468,1
3285,2020,15029.42642787,17342.68,242570.411,1
3285,2021,14895.681050505,18172.48,244222.905,1
3285,2022,16746.89455491,20028.42,264469.37,1
3285,2023,14852.62151448,17468.8,242190.101,1
3285,2024,12361.203926835,14728.67,200918.332,1
3287,2011,1033021.0069245901,1319763.22,11098516.672,2
3287,2012,473170.51754484,637426.17,5083678.348,2
3287,2013,586998.70810905,810423.4299999999,6639965.198,2
3287,2014,1108381.99341273,1499401.12,12012153.408,2
3287,2015,625110.52971885,1094542.6099999999,9090753.733000001,2
3287,2016,488685.85675270495,989469.17,8569020.484000001,2
3287,2017,184078.85607619502,380644.15,3421461.1429999997,2
3287,2018,310981.14557016,655732.43,5781756.624,2
3287,2019,365009.53344807005,813037.77,6787392.033,2
3287,2020,506382.22020046494,1104959.71,9416088.506000001,2
3287,2021,445524.964576395,987537.0900000001,8284593.568,2
3287,2022,370818.14828456996,812342.4299999999,6895421.184,2
3287,2023,365454.330789495,782344.96,6795623.6620000005,2
3287,2024,411220.275453735,883510.01,7646664.568,2
3295,2011,1147194.077474325,1709229.29,18121452.908,4
3295,2012,1299765.934928985,2104460.17,22214772.432,4
3295,2013,564793.1879690851,921902.56,10449968.523,4
3295,2014,826687.881308085,1384224.94,15222235.859000001,4
3295,2015,846821.0879082601,1407043.57,15642663.471,4
3295,2016,937413.9926809351,1584700.77,17357372.486,4
3295,2017,980991.614801955,1640913.9,18177613.111,4
3295,2018,911691.45600246,1521519.4300000002,16797851.119,4
3295,2019,749487.7695556651,1242714.1,13880914.11,4
3295,2020,816154.29591099,1360374.48,15099214.228,4
3295,2021,953297.87398068,1604809.44,17621719.578999996,4
3295,2022,865967.44142892,1409682.49,15973388.257,4
3295,2023,869475.78890757,1427856.3,16126062.788,4
3295,2024,617003.343053265,982892.23,11411739.59,4
3297,2011,3872402.60993319,4334575.109999999,41604268.002000004,2
3297,2012,3697675.697225745,4046621.21,39727052.728,2
3297,2013,2791545.0648273304,3075650.24,29991792.380000003,2
3297,2014,3536790.644999775,3991891.7,37998549.742,2
3297,2015,3127793.96344206,3501855.44,33604331.728,2
3297,2016,3106998.8365641152,3702135.66,33380954.593999997,2
3297,2017,3115776.04829826,3887480.9000000004,33475220.47,2
3297,2018,3507674.528817,4136659.8200000003,37685728.157,2
3297,2019,1970912.45742132,2250978.68,21175059.4,2
3297,2020,804134.672537835,914770.58,8639431.337,2
3297,2021,1436760.1404525,1638844.4,15435984.287,2
3297,2022,1758779.669069895,2011044.85,18895983.401,2
3297,2023,1624143.7381275,1917449.3599999999,17449451.258,2
3297,2024,2150261.40966489,2463963.08,23102014.792999998,2
3298,2011,2423435.42440809,2943888.06,26066406.38,3
3298,2012,3158439.94824417,4013385.7600000002,33983059.701,3
3298,2013,2786621.3019105,3599829.47,29954860.604999997,3
3298,2014,3149530.10878458,4000219.22,33878120.39,3
3298,2015,3144255.035754945,4029715.64,33795949.309,3
3298,2016,2504074.508480655,3231995.5,26916906.046,3
3298,2017,2320739.383532715,2842122.58,24988403.629,3
3298,2018,2582584.59628026,3214188.39,27786627.401,3
3298,2019,2228062.5414588447,2793339.89,23948655.579,3
3298,2020,2453243.5013927254,2923201.3400000003,26361645.203,3
3298,2021,2264711.30681019,2660337.85,24335703.685000002,3
3298,2022,1682455.7528778752,1922218.68,18076809.522,3
3298,2023,2004903.312243525,2166731.14,21540248.683,1
3298,2024,2080152.3475667401,2073743.41,22348717.332,1
3317,2011,219370.96617618,225418.96999999997,2356918.676,2
3317,2012,0.0,0.0,0.0,2
3318,2011,0.0,424.0,8510.7,3
3318,2012,0.0,496.0,10829.8,3
3318,2013,0.0,316.0,10546.1,3
3318,2014,0.0,3028.0,55386.5,3
3318,2015,0.0,430.0,21620.4,3
3318,2016,0.0,101.0,4006.0,3
3318,2017,0.0,495.0,9098.9,3
3318,2018,0.0,1267.41,25153.9,3
3318,2019,0.0,460.46000000000004,8778.4,3
3318,2020,0.0,424.57,9153.2,3
3318,2021,0.0,520.94,11395.0,3
3318,2022,0.0,4439.5,91321.1,3
3318,2023,0.0,127.97,6090.2,3
3318,2024,0.0,861.75,33749.5,3
3319,2011,453558.16849086003,492583.06,4880365.939,4
3319,2012,336734.35870941,356565.76,3617804.618,4
3319,2013,0.0,0.0,0.0,2
3319,2014,0.0,0.0,0.0,2
3319,2015,0.0,0.0,0.0,2
3320,2011,0.0,162.0,4986.5,3
3320,2012,0.0,220.0,7429.1,3
3320,2013,0.0,118.0,3398.0,3
3320,2014,0.0,1402.0,28443.2,3
3320,2015,0.0,227.0,12480.1,3
3320,2016,0.0,71.0,1902.0,3
3320,2017,0.0,1069.0,21767.8,3
3320,2018,0.0,909.94,19803.6,3
3320,2019,0.0,82.98,1706.0,3
3320,2020,0.0,113.76,2612.1,3
3320,2021,0.0,319.55,7782.0,3
3320,2022,0.0,1900.27,68303.8,3
3320,2023,0.0,70.52,1946.1,3
3320,2024,0.0,420.3,22198.1,3
3338,2012,2794.7648295,5114.51,42690.9,2
3338,2013,9388.1854095,13626.86,171288.5,2
3338,2014,2919.865641,3695.17,50001.8,2
3338,2015,5090.940783,7064.17,91400.5,2
3338,2016,11481.877670999998,17875.22,213375.7,2
3338,2017,7424.402039999999,10417.1,134437.8,2
3338,2018,23554.877088,37378.66,438980.9,2
3338,2019,31780.5956385,50095.39,592274.7,2
3338,2020,17550.6731655,27288.17,326966.19999999995,2
3338,2021,32015.465835000003,51602.04,596669.1,2
3338,2022,34213.39365300001,54489.65,637663.0,2
3338,2023,22884.830246999998,35576.04,426254.80000000005,2
3338,2024,20862.0798525,31717.75,377807.1,2
3344,2011,739.174338,546.0,13816.4,2
3344,2012,1310.700888,1051.0,24499.8,2
3344,2013,7143.537564,4309.0,133510.0,2
3344,2014,430.00568999999996,255.0,8034.0,2
3344,2015,767.2063545,248.0,14339.0,2
3344,2016,5033.5159725,4001.0,94039.4,2
3344,2017,4964.3884755,3589.0,92752.4,2
3344,2018,17032.579812,13776.0,318227.0,2
3344,2019,602.0079659999999,497.0,11247.6,2
3344,2020,0.0,0.0,0.0,2
3344,2021,0.0,0.0,0.0,2
3344,2022,0.0,0.0,0.0,2
3344,2023,0.0,0.0,0.0,2
3344,2024,0.0,0.0,0.0,2
3393,2011,4436569.18435752,5127185.819999999,46893080.071,7
3393,2012,4021858.9673016,4526622.489999999,42412753.276,7
3393,2013,4295755.250990325,4771427.5200000005,45297292.882,7
3393,2014,4167738.98186124,4642576.89,43912384.468,7
3393,2015,3298891.69435041,3489285.31,34679892.253,7
3393,2016,3602443.3122853204,3860552.12,37881089.251,7
3393,2017,3606213.047885205,3859322.3899999997,37902799.772,7
3393,2018,1614008.918597745,3930973.42,26648683.537,9
3393,2019,2051862.9771972,5997910.550000001,38055082.367,6
3393,2020,1328320.9635395552,3809910.36,24638356.599,6
3393,2021,1480844.384572695,4240346.18,27466693.256,6
3393,2022,1912608.0085938452,5589486.52,35472973.993999995,6
3393,2023,1934767.555319565,5494221.87,35883290.789,6
3393,2024,2287341.714302385,6583135.039999999,42426775.84,6
3396,2011,2452756.529927835,2972550.19,26351852.467,1
3396,2012,1744482.7373768701,2068767.06,18742325.726,1
3396,2013,866088.210432045,1010198.29,9305044.191,1
3396,2014,2878996.32534924,3405782.87,30931287.547,1
3396,2015,2277466.6136734653,2672048.51,24468607.955,1
3396,2016,1862140.0505926202,2132671.81,20006409.107,1
3396,2017,2716024.55167131,3115116.39,29180366.846,1
3396,2018,1441369.8830959501,1551500.85,15486069.882,1
3396,2019,1363398.356557815,1529587.21,14648068.129,1
3396,2020,676758.891440895,738714.37,7270929.042,1
3396,2021,894334.905912,953085.19,9608556.401,1
3396,2022,1151694.439007955,1223613.89,12373557.114,1
3396,2023,817911.771803715,847648.16,8787436.555,1
3399,2011,12212609.75990496,13841823.0,131401560.011,4
3399,2012,14044879.301041245,15375732.149999999,151082672.159,4
3399,2013,13545563.559389327,14474198.25,145799521.834,4
3399,2014,13993362.158186339,15445735.11,150461351.607,4
3399,2015,13024314.437675295,15377889.58,140076336.96,4
3399,2016,12470126.552613482,13731834.16,134043260.92799999,4
3399,2017,9530822.173274506,10802963.77,102489396.188,4
3399,2018,10087712.038098391,11168751.77,108634960.34,4
3399,2019,9099875.26522923,9772674.1,98240561.10000001,4
3399,2020,9418940.331798466,10185966.44,101328432.745,4
3399,2021,10622798.863572225,11118081.51,114283434.434,4
3399,2022,7595220.071257889,7861783.45,82061715.381,4
3399,2023,9362590.137269251,9747990.780000001,100801039.935,4
3399,2024,9821916.949118325,10296584.18,105830344.221,4
3403,2011,7192687.47382191,7933515.470000001,76227161.049,12
3403,2012,6601914.182116335,7101440.54,69735272.77,12
3403,2013,6689229.765864016,7145295.78,70448342.572,12
3403,2014,5923567.784964315,6389142.22,62652992.808,12
3403,2015,4312123.9482834,4332022.87,45901442.031,12
3403,2016,5844763.20677001,6201020.1,62740041.21,12
3403,2017,5603109.716776695,5836703.11,59905387.592999995,12
3403,2018,5500948.331731365,5722450.600000001,58134785.655999996,12
3403,2019,4527199.857056115,4777087.66,48133227.832,12
3403,2020,2588856.1086133053,2760504.41,27983225.259999998,12
3403,2021,4240836.67785213,4507724.12,44921989.405999996,12
3403,2022,4677911.1397643555,5000581.74,50124559.334,12
3403,2023,4172437.5070719,4308843.25,44144181.602,12
3403,2024,4400736.60700038,4628021.87,46599128.578999996,12
3405,2011,2326399.22456514,2622700.22,24994392.335,4
3405,2012,1944754.83390966,4217879.710000001,31300865.418,7
3405,2013,849381.0315292501,2256475.17,15753682.225000001,5
3405,2014,1302030.7413323699,3461163.69,24049557.033999998,5
3405,2015,1857330.490473885,4918891.04,34424146.363,3
3405,2016,2097448.478229015,5604176.75,38904070.426,3
3405,2017,2005424.22784956,5352199.1899999995,37197067.663,3
3405,2018,1868258.93721408,4935363.51,34568391.837,3
3405,2019,1914276.8987785052,5109441.24,35506268.276,3
3405,2020,1933757.34948378,5174546.84,35867829.357,3
3405,2021,1616814.5759975403,4132545.92,29945424.141000003,3
3405,2022,1745154.31736052,4629668.62,32351556.29,3
3405,2023,1709844.55253325,4419586.2,31714397.527999997,3
3405,2024,1644475.88404788,4226634.53,30411768.38,3
3406,2011,5485190.1173265595,5709354.12,58445799.522,30
3406,2012,3743699.0492834398,3866576.6999999997,41056554.089,30
3406,2013,3015123.427120425,2833364.28,32389156.607,30
3406,2014,3082985.4962998503,2896582.97,33160292.998,30
3406,2015,2917250.806336215,2842879.75,31642994.835,30
3406,2016,2492714.4058809453,2426468.52,27625300.76,30
3406,2017,2320636.39535559,2152697.73,25572570.628,32
3406,2018,360467.74077549,850305.54,8440017.019,22
3406,2019,319386.01501446,762402.74,6909169.339,22
3406,2020,452427.085696935,1044772.4500000001,8623089.481,22
3406,2021,505268.374828725,1135318.85,9910447.854,22
3406,2022,578938.82660529,1249209.2,11071182.481,22
3406,2023,447355.740109935,1009243.49,8801893.268000001,22
3406,2024,505737.90566199,1150326.5499999998,10497735.64,22
3407,2011,4956813.95611494,5138964.17,52669749.165,9
3407,2012,4408587.4522148855,4416984.92,46669691.444,9
3407,2013,4430235.00640623,4449623.94,46817151.803,9
3407,2014,5538323.497348725,5655351.17,58848657.181,9
3407,2015,4338335.292569205,4327764.33,46097887.89,9
3407,2016,5743345.46485599,5780753.02,61027131.870000005,9
3407,2017,5183721.84430104,5187526.43,55080749.191,9
3407,2018,3493003.20459603,3447337.7800000003,37115687.905999996,9
3407,2019,3942240.91903935,3828485.27,41889065.796000004,9
3407,2020,1776700.2677844001,1745384.21,18878690.876000002,9
3407,2021,3144552.74212047,3154799.65,33413101.631,9
3407,2022,3801955.979760615,3701139.87,40398480.496,9
3407,2023,2902546.634760765,2801316.27,30807749.474999998,9
3407,2024,3988528.476027705,3906311.79,42311195.552999996,9
3439,2011,54637.864698015,99586.01000000001,1013435.344,2
3439,2012,105792.78944767501,199415.75,1962283.256,2
3439,2013,109292.60303703001,207604.27,2027159.314,2
3439,2014,76155.78759597,138390.96,1412548.5320000001,2
3439,2015,56457.08632339501,90115.1,1047218.6810000001,2
3439,2016,129469.18124487001,242635.0,2401459.543,2
3439,2017,58883.01694744501,111063.57,1092234.019,2
3439,2018,88185.78644397,174088.96,1635719.094,2
3439,2019,58676.661389864996,110963.15,1088395.923,2
3439,2020,37773.810829095,75586.73999999999,700677.91,2
3439,2021,52614.97913295,102714.42,975925.583,2
3439,2022,18404.144648835,35982.96,341348.142,2
3439,2023,21846.456316965,42270.4,405213.473,2
3439,2024,26283.008272065,52196.89,487511.855,2
3441,2011,860885.168798595,2186271.28,15968192.939,2
3441,2012,1043288.959481835,2613152.7,19351450.682,2
3441,2013,905946.3531878099,2258512.32,16803874.546,2
3441,2014,652706.88150882,1609367.24,12106769.949000001,2
3441,2015,655949.114432385,1617225.1400000001,12166846.378,2
3441,2016,494159.08075878,1232284.28,9165933.339000002,2
3441,2017,465273.26346729003,1166353.59,8630070.297,2
3441,2018,899813.7617225549,2262371.88,16690175.422,2
3441,2019,665781.8785517251,1691741.56,12349253.378,2
3441,2020,491245.863876645,1238567.21,9111852.548,2
3441,2021,597639.9237489151,1501812.76,11085308.612,2
3441,2022,639463.6352142601,1606681.2,11861024.439,2
3441,2023,446417.45317939506,1117916.8599999999,8280358.848,2
3441,2024,708582.66454947,1853817.3599999999,13143123.947,2
3443,2011,259744.62315849,624568.67,4817918.432,1
3443,2012,301334.18291785504,721316.59,5589299.892,1
3443,2013,344348.791512915,816291.12,6387164.531,1
3443,2014,274449.234718665,656138.46,5090588.583,1
3443,2015,348499.65548937,836574.79,6464093.878,1
3443,2016,273912.44337513,643490.25,5080653.044,1
3443,2017,235020.666740025,563738.79,4359305.928,1
3443,2018,436775.631544485,1050036.31,8101558.78,1
3443,2019,535030.56458169,1284307.43,9924050.901,1
3443,2020,404225.594247645,963583.77,7497727.98,1
3443,2021,316667.10718029004,746912.22,5873715.09,1
3443,2022,414467.49970917,993887.6,7687765.713,1
3443,2023,412866.00429815997,987193.16,7658066.885,1
3443,2024,627086.7778102501,1495532.78,11631514.177,1
3452,2011,420986.78694534,684890.65,7733504.246,2
3452,2012,140836.4977797,203886.06,2612030.7350000003,2
3452,2013,180605.87701914,276196.14,3310046.267,2
3452,2014,176108.078283135,276085.25,3244414.169,2
3452,2015,165635.340505545,275187.85,3072279.017,2
3452,2016,145836.31727256,237847.22,2705045.265,2
3452,2017,107363.999394645,180067.69,1991468.876,2
3452,2018,178697.38113228,288753.59,3314570.841,2
3452,2019,197878.31563795498,331092.83999999997,3670299.892,2
3452,2020,282159.414548625,467159.33,5233697.556,2
3452,2021,219279.265194825,352270.61,4058492.8649999998,2
3452,2022,379210.17471082497,573019.36,6690908.041999999,2
3452,2023,563633.7592726501,936651.69,10304476.883,2
3452,2024,1035276.1318496552,1750522.4,19017246.576,2
3453,2011,414673.576760955,679129.13,7691190.104,3
3453,2012,518202.76091818506,875461.0,9612074.21,3
3453,2013,188944.57366798498,309062.95999999996,3504655.069,3
3453,2014,168254.03796306002,278546.02,3120818.569,3
3453,2015,273963.76827369,444840.88,5081458.095000001,3
3453,2016,309416.84111541,521421.19000000006,5739173.049000001,3
3453,2017,120769.26439428,190961.11,2240072.809,3
3453,2018,284754.145085625,440601.82999999996,5281565.111,3
3453,2019,286633.197376125,446316.82999999996,5316565.868000001,3
3453,2020,256364.42009701498,421045.66000000003,4755090.759,3
3453,2021,345971.282813565,539076.31,6417253.3149999995,3
3453,2022,382428.43980669003,615497.71,7093212.092999999,3
3453,2023,390559.37022528,632847.1299999999,7244202.187000001,3
3453,2024,311754.99070449,497192.76,5782421.8780000005,3
3456,2011,1476759.8294694452,2389348.08,27393821.681,7
3456,2012,1572404.360348775,2635544.78,29166086.058,7
3456,2013,1762768.432694625,2715011.02,32700211.757,7
3456,2014,1457048.44212183,2527141.1799999997,27025851.793,7
3456,2015,1431446.26439886,2423116.43,26550824.075,7
3456,2016,1114601.135770095,1713805.33,20672857.194,7
3456,2017,1152678.27116142,2085358.52,21380423.915,7
3456,2018,1706203.3940777848,3247581.6799999997,31648765.729,7
3456,2019,1656013.75317708,3128227.4,30716971.498,7
3456,2020,1594011.393307725,3117922.56,29565593.574,7
3456,2021,1637285.55206721,3114561.8000000003,30369087.882,7
3456,2022,1690394.5905014551,3229703.16,31354304.332,7
3456,2023,1653922.10571057,3281604.63,30677846.665,7
3456,2024,1882409.7277539,3686772.45,34915764.581,8
3457,2011,1087542.9088856098,1714723.6099999999,20172355.365000002,2
3457,2012,939818.9110860149,1546999.27,17433119.485,2
3457,2013,920368.0509410701,1527049.26,17071395.835,2
3457,2014,892277.4983289451,1519387.6400000001,16550416.283,2
3457,2015,1306317.316556085,2309164.89,24230329.0,2
3457,2016,1284060.5132480701,2436487.29,23817399.259999998,2
3457,2017,925922.165004855,1793656.17,17174465.224,2
3457,2018,1062055.12537677,2057210.09,19699413.956,2
3457,2019,1190749.992472665,2254933.2199999997,22086539.979,2
3457,2020,1241484.4505826,2362579.48,23027716.052,2
3457,2021,766250.77299462,1347140.5,14212793.532,2
3457,2022,1058215.9883100148,1890812.67,19628292.689000003,2
3457,2023,1002354.404528985,1832921.73,18592125.938,2
3457,2024,1261271.655009405,2299102.86,23394633.519,2
3459,2011,2841569.026531485,5053691.22,52706916.781,5
3459,2012,2290527.894986355,3932989.72,42485606.832,5
3459,2013,2510793.5333598303,4335219.140000001,46571332.796,5
3459,2014,2748303.813296535,4909382.21,50977158.618,5
3459,2015,3027495.149857335,5570815.2299999995,56155203.849999994,5
3459,2016,3104851.69931271,5675166.279999999,57590520.207,5
3459,2017,2043618.79198884,3704884.27,37906131.493,4
